"Index","Leverage","Cooks_D","DFFITS","Std_Residual","High_Leverage","High_Cooks","High_DFFITS"
2574,0.0120152179204171,0.0928150115906842,0.750971358129215,6.76696668538014,TRUE,TRUE,TRUE
2575,0.00993066703816281,0.0489890862617012,0.544316958292954,5.41338466875935,TRUE,TRUE,TRUE
2576,0.00997669317338489,0.0457929665039594,0.526110191772376,5.22160981178514,TRUE,TRUE,TRUE
2577,0.00866066966573832,0.0330413547730039,0.446608041230959,4.76365147533805,TRUE,TRUE,TRUE
2573,0.00826642219869848,0.026469010417414,0.399525147149878,4.3649894176425,TRUE,TRUE,TRUE
2582,0.00697385590857827,0.0208524465292649,0.354550585306887,4.22083125374181,TRUE,TRUE,TRUE
2551,0.0075384879204383,0.0205466545582673,0.35186292289554,4.02866263069064,TRUE,TRUE,TRUE
2580,0.00695881711969742,0.0190547313014394,0.338851597330277,4.0391776808133,TRUE,TRUE,TRUE
2554,0.00734392564500948,0.0187361116453612,0.33595377764374,3.8980788944884,TRUE,TRUE,TRUE
2581,0.00657465409842169,0.0175670590070123,0.325337356567803,3.99076650873859,TRUE,TRUE,TRUE
2579,0.00665709403416106,0.0163030508959999,0.313355774977535,3.82047461936654,TRUE,TRUE,TRUE
2553,0.00675811701191392,0.014063058257293,0.290943944619336,3.52152010268096,TRUE,TRUE,TRUE
2552,0.00665261213497664,0.0131786891552725,0.281623778725839,3.43610326849446,TRUE,TRUE,TRUE
2578,0.00612747051636175,0.0118653105164716,0.267212612515634,3.39812936066184,TRUE,TRUE,TRUE
2837,0.00380831946489311,0.00992806232837909,0.244565760477139,3.94741367854523,TRUE,TRUE,TRUE
2583,0.0057375214439897,0.00932572248424148,0.236835000178977,3.11390409960507,TRUE,TRUE,TRUE
2727,0.00528957512006713,0.00908227992959478,0.23374140795605,3.20118672359364,TRUE,TRUE,TRUE
2834,0.00378501633971521,0.00898761764168977,0.232648892587788,3.7673899475538,TRUE,TRUE,TRUE
2833,0.00371056069008074,0.00891521831845041,0.231715458668909,3.78978532995249,TRUE,TRUE,TRUE
2831,0.00349549271023582,0.00806962880534128,0.220435574325282,3.71524824373422,TRUE,TRUE,TRUE
829,0.00368681443882451,0.00778378117862588,0.216460239443895,3.55257482189903,TRUE,TRUE,TRUE
2828,0.00338276884997875,0.00759768583835203,0.213881315538118,3.66474976352288,TRUE,TRUE,TRUE
2832,0.00337926624911545,0.00753281397534457,0.212963244644463,3.65096777834347,TRUE,TRUE,TRUE
2835,0.00328326265257117,0.00722744750456429,0.208597183094641,3.62828305450167,FALSE,TRUE,TRUE
2827,0.00324309092092072,0.00700441429739104,0.205346251540901,3.59398783899722,FALSE,TRUE,TRUE
830,0.00359211601731827,0.00672873318310441,0.201216142033267,3.346460313852,TRUE,TRUE,TRUE
2842,0.00320727198186613,0.00655093328690205,0.198568214868718,3.49511724466342,FALSE,TRUE,TRUE
820,0.0033649119635568,0.00642515462696918,0.196630699645272,3.3790813746217,TRUE,TRUE,TRUE
2826,0.00318332421477398,0.00638009552329936,0.195955650120003,3.46223407744992,FALSE,TRUE,TRUE
819,0.00331167417457695,0.00619537804308276,0.193076482662184,3.34476350823675,FALSE,TRUE,TRUE
2829,0.00297727727712436,0.00590908038663215,0.188580677373914,3.44570791861317,FALSE,TRUE,TRUE
831,0.0034535533173979,0.005677142847686,0.184789645360956,3.13513485301105,TRUE,TRUE,TRUE
816,0.00314140783786751,0.00567149446190427,0.184722808491297,3.28608655219693,FALSE,TRUE,TRUE
2838,0.00290433080773747,0.00565604543687756,0.184493109455712,3.41332344791172,FALSE,TRUE,TRUE
2844,0.0029828798142878,0.00558937874550552,0.18339123650157,3.34804144218685,FALSE,TRUE,TRUE
2836,0.0029517324876569,0.0055725261076424,0.183116725129515,3.3606344501856,FALSE,TRUE,TRUE
818,0.00318501053762518,0.00553246431683225,0.18243415030861,3.22319647319124,FALSE,TRUE,TRUE
2830,0.00290470698133071,0.00552328771226885,0.182308024429441,3.37280806164633,FALSE,TRUE,TRUE
2840,0.00287086632114312,0.00545677693414386,0.181206929262341,3.37219704160276,FALSE,TRUE,TRUE
2846,0.0028923117564057,0.00541796684619995,0.180557206974133,3.34766720487845,FALSE,TRUE,TRUE
815,0.00314103807405653,0.00527544322983639,0.178137510790965,3.16946062330023,FALSE,TRUE,TRUE
2845,0.00293720618682603,0.00522940437895917,0.17737356855794,3.2635913726754,FALSE,TRUE,TRUE
817,0.00315618959912265,0.00510635273948433,0.175250330215101,3.11073522681414,FALSE,TRUE,TRUE
2839,0.00277726535091438,0.00509323584804999,0.175056923416372,3.31253073311699,FALSE,TRUE,TRUE
2851,0.00288652618447477,0.00500509977961545,0.173521089074429,3.22082061142371,FALSE,TRUE,TRUE
814,0.00301861917734476,0.00489459726548813,0.171578674157678,3.11439337777607,FALSE,TRUE,TRUE
2843,0.00277183197795017,0.0047234327588989,0.168563658804291,3.19314258716579,FALSE,TRUE,TRUE
2847,0.00271097990301938,0.00436324223602519,0.161996375520513,3.10332783807551,FALSE,TRUE,TRUE
2852,0.00278147524795283,0.00426818661375686,0.160211976077344,3.0300855747492,FALSE,TRUE,TRUE
2850,0.002663548509423,0.00413264783742848,0.157649920830558,3.04705550418523,FALSE,TRUE,TRUE
2841,0.00259945246124826,0.00398974417744388,0.154898077131204,3.03069345723381,FALSE,TRUE,TRUE
697,0.00246575385335865,0.00371246785244144,0.149415025950825,3.00189863195719,FALSE,TRUE,TRUE
